ExperimentName,Subject,Session,Clock.Information,DataFile.Basename,Display.RefreshRate,ExperimentVersion,Gender,Group,Handedness,HomeCountry,NativeLanguage,RandomSeed,RuntimeCapabilities,RuntimeVersion,RuntimeVersionExpected,SessionDate,SessionStartDateTimeUtc,SessionTime,StudioVersion,Block,BottomGender,Bottomprofession,ComprehensionQuestion.RESP,ComprehensionQuestion.RT,GenderCondition,HierarchyCondition,HighPosition,ItemNo,list1,list10,list11,list12,list13,list14,list15,list16,list17,list18,list19,list2,list20,list21,list22,list23,list24,list25,list26,list27,list28,list29,list3,list30,list31,list32,list4,list5,list6,list7,list8,list9,LowPosition,MainConditionTable,MainExperimentBlock1,MainExperimentBlock1.Cycle,MainExperimentBlock1.Sample,MainExperimentBlock2,MainExperimentBlock2.Cycle,MainExperimentBlock2.Sample,MainList,MainQuestion.RESP,MainQuestion.RT,MainQuestion.RTTime,MainScreen.RESP,MainScreen.RT,MainScreen.RTTime,PairName,PracticeDisplayTime,PracticeHigh,PracticeLow,PracticeQuestion,PracticeRun,PracticeRun.Cycle,PracticeRun.Sample,PracticeText.RESP,PracticeText.RT,Procedure,Question,QuestionDisplayTime,Running,TopGender,TopProfession
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,40,male,worker,,,FemaleTop,TopPower,factory manager,23,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,worker,1,1,1,34,,,,23,,0,0,{DOWNARROW},1720,284246,factory_manager:worker,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,factory manager
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,41,male,nurse,,,FemaleTop,TopPower,doctor,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,nurse,1,1,1,35,,,,9,,0,0,{DOWNARROW},1110,286633,doctor:nurse,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,doctor
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,42,female,employer,,,MaleTop,BottomPower,employer,10,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,employee,1,1,1,36,,,,10,,0,0,{UPARROW},3847,291768,employer:employee,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,employee
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,43,male,employer,,,FemaleTop,BottomPower,employer,10,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,employee,1,1,1,37,,,,10,,0,0,{DOWNARROW},2306,295355,employer:employee,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,employee
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,44,female,pot washer,,,MaleTop,TopPower,chef,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,cook,1,1,1,38,,,,4,,0,0,{DOWNARROW},1959,298588,chef:cook,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,chef
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,45,female,pupil,,,MaleTop,TopPower,teacher,17,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,pupil,1,1,1,39,,,,17,,0,0,{DOWNARROW},2141,302016,teacher:pupil,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,teacher
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,46,female,cook,,,MaleTop,BottomPower,cook,30,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,kitchen porter,1,1,1,40,,,,30,,0,0,{UPARROW},2282,305571,cook:porter,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,kitchen porter
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,47,female,actor,,,MaleTop,TopPower,director,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,actor,1,1,1,41,,,,1,,0,0,{DOWNARROW},1667,308519,director:actor,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,director
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,48,male,pupil,,,FemaleTop,TopPower,teacher,17,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,pupil,2,1,1,42,,,,17,{DOWNARROW},2138,313485,{DOWNARROW},1035,310834,teacher:pupil,,,,,,,,,,MainProcedure,Was the male at the top or bottom?,15000,MainExperimentBlock1,female,teacher
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,49,female,athlete,,,MaleTop,TopPower,coach,2,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,athlete,1,1,1,43,,,,2,,0,0,{DOWNARROW},2133,316377,coach:athlete,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,coach
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,50,male,bank clerk,,,FemaleTop,TopPower,bank manager,29,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,bank clerk,1,1,1,44,,,,29,,0,0,{DOWNARROW},2142,319800,bank_manger:clerk,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,bank manager
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,51,female,landowner,,,MaleTop,BottomPower,landowner,32,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,labourer,1,1,1,45,,,,32,,0,0,{UPARROW},3818,324906,landowner:labourer,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,labourer
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,52,female,soldier,,,MaleTop,TopPower,colonel,14,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,soldier,1,1,1,46,,,,14,,0,0,{DOWNARROW},3581,329764,colonel:soldier,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,colonel
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,53,female,professor,,,MaleTop,BottomPower,professor,16,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,student,1,1,1,47,,,,16,,0,0,{UPARROW},1577,332621,professor:student,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,student
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,54,female,junior stylist,,,MaleTop,TopPower,senior stylist,31,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,junior stylist,1,1,1,48,,,,31,,0,0,{DOWNARROW},1665,335573,senior_stylist:stylist,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,senior stylist
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,55,male,sailor,,,FemaleTop,TopPower,captain,3,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,sailor,1,1,1,49,,,,3,,0,0,{DOWNARROW},1805,338660,captain:sailor,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,captain
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,56,female,dancer,,,MaleTop,TopPower,dance instructor,20,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,dancer,1,1,1,50,,,,20,,0,0,{DOWNARROW},2705,342641,dance_instructor:dancer,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,dance instructor
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,57,female,coach,,,MaleTop,BottomPower,coach,2,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,athlete,1,1,1,51,,,,2,,0,0,{UPARROW},2669,346584,coach:athlete,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,athlete
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,58,male,patient,,,FemaleTop,TopPower,surgeon,15,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,patient,1,1,1,52,,,,15,,0,0,{DOWNARROW},1928,349789,surgeon:patient,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,surgeon
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,59,male,restaurant owner,,,FemaleTop,BottomPower,restaurant owner,28,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,waiter,2,1,1,53,,,,28,{DOWNARROW},949,355403,{UPARROW},2863,353937,restaurant_owner:waiter,,,,,,,,,,MainProcedure,Was the male at the top or bottom?,15000,MainExperimentBlock1,female,waiter
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,60,female,chef,,,MaleTop,BottomPower,chef,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,cook,1,1,1,54,,,,4,,0,0,{UPARROW},3079,359248,chef:cook,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,pot washer
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,61,female,general,,,MaleTop,BottomPower,general,22,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,deputy,2,1,1,55,,,,22,{UPARROW},840,367799,{DOWNARROW},5907,366439,general:deputy,,,,,,,,,,MainProcedure,Was the male at the top or bottom?,15000,MainExperimentBlock1,male,deputy
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,62,female,bank clerk,,,MaleTop,TopPower,bank manager,29,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,bank clerk,1,1,1,56,,,,29,,0,0,{DOWNARROW},1513,370070,bank_manger:clerk,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,male,bank manager
professions_englishB,12,18,"<?xml version=""1.0""?>\n<Clock xmlns:dt=""urn:schemas-microsoft-com:datatypes""><Description dt:dt=""string"">E-Prime Primary Realtime Clock</Description><StartTime><Timestamp dt:dt=""int"">0</Timestamp><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></StartTime><FrequencyChanges><FrequencyChange><Frequency dt:dt=""r8"">2338378</Frequency><Timestamp dt:dt=""r8"">44463746229</Timestamp><Current dt:dt=""r8"">0</Current><DateUtc dt:dt=""string"">2017-02-09T16:47:46Z</DateUtc></FrequencyChange></FrequencyChanges></Clock>\n",professions_englishB-012-18,60.06,1.0.0.135,female,1,right,Wales,English,1514531646,Standard,2.0.10.353,2.0.10.353,02/09/2017,09/02/2017 16:47,16:47:47,2.0.10.248,63,male,cook,,,FemaleTop,BottomPower,cook,30,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,kitchen porter,1,1,1,57,,,,30,,0,0,{UPARROW},1578,372932,cook:porter,,,,,,,,,,MainProcedure,,0,MainExperimentBlock1,female,kitchen porter
